Chrom.1,,Chrom.1,,Chrom.1,,
UV,,Fraction,,Run Log,,
ml,mAU,ml,Fraction,ml,Logbook,
74.591,8.74,,,,,
74.593,8.74,,,,,
74.595,8.74,,,,,
74.596,8.733468,,,,,
74.598,8.722286,,,,,
74.6,8.72,,,,,
74.602,8.72,,,,,
74.604,8.72,,,,,
74.606,8.72,,,,,
74.607,8.72,,,,,
74.609,8.716547,,,,,
74.611,8.71,,,,,
74.613,8.71,,,,,
74.615,8.71,,,,,
74.617,8.702523,,,,,
74.618,8.7,,,,,
74.62,8.7,,,,,
74.622,8.699552,,,,,
74.624,8.69,,,,,
74.626,8.69,,,,,
74.627,8.686727,,,,,
74.629,8.68,,,,,
74.631,8.68,,,,,
74.633,8.68,,,,,
74.635,8.68,,,,,
74.637,8.671839,,,,,
74.638,8.67,,,,,
74.64,8.67,,,,,
74.642,8.668952,,,,,
74.644,8.66,,,,,
74.646,8.65695,,,,,
74.648,8.65,,,,,
74.649,8.65,,,,,
74.651,8.65,,,,,
74.653,8.64278,,,,,
74.655,8.624125,,,,,
74.657,8.62,,,,,
74.658,8.62,,,,,
74.66,8.62,,,,,
74.662,8.62,,,,,
74.664,8.62,,,,,
74.666,8.62,,,,,
74.668,8.62,,,,,
74.669,8.62,,,,,
74.671,8.62,,,,,
74.673,8.612252,,,,,
74.675,8.61,,,,,
74.677,8.61,,,,,
74.679,8.608851,,,,,
74.68,8.588072,,,,,
74.682,8.58,,,,,
74.684,8.58,,,,,
74.686,8.58,,,,,
74.688,8.58,,,,,
74.689,8.58,,,,,
74.691,8.58,,,,,
74.693,8.58,,,,,
74.695,8.58,,,,,
74.697,8.579619,,,,,
74.699,8.57,,,,,
74.7,8.57,,,,,
74.702,8.57,,,,,
74.704,8.574529,,,,,
74.706,8.58,,,,,
74.708,8.58,,,,,
74.71,8.58,,,,,
74.711,8.58,,,,,
74.713,8.570582,,,,,
74.715,8.57,,,,,
74.717,8.567027,,,,,
74.719,8.55,,,,,
74.72,8.55,,,,,
74.722,8.55,,,,,
74.724,8.55,,,,,
74.726,8.55,,,,,
74.728,8.55,,,,,
74.73,8.55,,,,,
74.731,8.55,,,,,
74.733,8.55,,,,,
74.735,8.55,,,,,
74.737,8.547857,,,,,
74.739,8.54,,,,,
74.741,8.54,,,,,
74.742,8.54,,,,,
74.744,8.533812,,,,,
74.746,8.53,,,,,
74.748,8.53,,,,,
74.75,8.520991,,,,,
74.751,8.51,,,,,
74.753,8.51,,,,,
74.755,8.51,,,,,
74.757,8.506816,,,,,
74.759,8.5,,,,,
74.761,8.5,,,,,
74.762,8.505964,,,,,
74.764,8.51,,,,,
74.766,8.51,,,,,
74.768,8.51,,,,,
74.77,8.5,,,,,
74.772,8.5,,,,,
74.773,8.5,,,,,
74.775,8.497041,,,,,
74.777,8.49,,,,,
74.779,8.49,,,,,
74.781,8.49,,,,,
74.782,8.483095,,,,,
74.784,8.48,,,,,
74.786,8.48,,,,,
74.788,8.489904,,,,,
74.79,8.49,,,,,
74.792,8.49,,,,,
74.793,8.487252,,,,,
74.795,8.476286,,,,,
74.797,8.47,,,,,
74.799,8.47,,,,,
74.801,8.47,,,,,
74.803,8.462342,,,,,
74.804,8.46,,,,,
74.806,8.46,,,,,
74.808,8.449552,,,,,
74.81,8.44,,,,,
74.812,8.437444,,,,,
74.813,8.426524,,,,,
74.815,8.42,,,,,
74.817,8.42,,,,,
74.819,8.413524,,,,,
74.821,8.41,,,,,
74.823,8.41,,,,,
74.824,8.41,,,,,
74.826,8.409429,,,,,
74.828,8.39,,,,,
74.83,8.39,,,,,
74.832,8.39,,,,,
74.834,8.381211,,,,,
74.835,8.37,,,,,
74.837,8.37,,,,,
74.839,8.362824,,,,,
74.841,8.36,,,,,
74.843,8.36,,,,,
74.844,8.359952,,,,,
74.846,8.35,,,,,
74.848,8.35,,,,,
74.85,8.35,,,,,
74.852,8.34583,,,,,
74.854,8.344933,,,,,
74.855,8.35,,,,,
74.857,8.35,,,,,
74.859,8.35,,,,,
74.861,8.340941,,,,,
74.863,8.34,,,,,
74.865,8.34,,,,,
74.866,8.34,,,,,
74.868,8.34,,,,,
74.87,8.336054,,,,,
74.872,8.32527,,,,,
74.874,8.32,,,,,
74.875,8.32,,,,,
74.877,8.312467,,,,,
74.879,8.292393,,,,,
74.881,8.29,,,,,
74.883,8.289059,,,,,
74.885,8.27834,,,,,
74.886,8.27,,,,,
74.888,8.27,,,,,
74.89,8.27,,,,,
74.892,8.27,,,,,
74.894,8.27,,,,,
74.896,8.27,,,,,
74.897,8.27,,,,,
74.899,8.260583,,,,,
74.901,8.26,,,,,
74.903,8.257041,,,,,
74.905,8.24,,,,,
74.906,8.24,,,,,
74.908,8.235695,,,,,
74.91,8.224641,,,,,
74.912,8.22,,,,,
74.914,8.22,,,,,
74.916,8.22,,,,,
74.917,8.210766,,,,,
74.919,8.21,,,,,
74.921,8.21,,,,,
74.923,8.207857,,,,,
74.925,8.2,,,,,
74.926,8.2,,,,,
74.928,8.2,,,,,
74.93,8.193856,,,,,
74.932,8.19,,,,,
74.934,8.19,,,,,
74.936,8.19,,,,,
74.937,8.18,,,,,
74.939,8.18,,,,,
74.941,8.18,,,,,
74.943,8.176861,,,,,
74.945,8.17,,,,,
74.947,8.17,,,,,
74.948,8.17,,,,,
74.95,8.17,,,,,
74.952,8.17,,,,,
74.954,8.161211,,,,,
74.956,8.159865,,,,,
74.957,8.15,,,,,
74.959,8.15,,,,,
74.961,8.147085,,,,,
74.963,8.14,,,,,
74.965,8.14,,,,,
74.967,8.13426,,,,,
74.968,8.123096,,,,,
74.97,8.12,,,,,
74.972,8.12,,,,,
74.974,8.110095,,,,,
74.976,8.1,,,,,
74.978,8.1,,,,,
74.979,8.097265,,,,,
74.981,8.09,,,,,
74.983,8.09,,,,,
74.985,8.09,,,,,
74.987,8.083302,,,,,
74.988,8.08,,,,,
74.99,8.08,,,,,
74.992,8.08,,,,,
74.994,8.089524,,,,,
74.996,8.08,,,,,
74.998,8.08,,,,,
74.999,8.073048,,,,,
75.001,8.06,,,,,
75.003,8.06,,,,,
75.005,8.053524,,,,,
75.007,8.042601,,,,,
75.009,8.04,,,,,
75.01,8.04,,,,,
75.012,8.04,,,,,
75.014,8.04,,,,,
75.016,8.04,,,,,
75.018,8.04,,,,,
75.019,8.04,,,,,
75.021,8.04,,,,,
75.023,8.04,,,,,
75.025,8.032793,,,,,
75.027,8.03,,,,,
75.029,8.03,,,,,
75.03,8.03,,,,,
75.032,8.03,,,,,
75.034,8.03,,,,,
75.036,8.03,,,,,
75.038,8.025829,,,,,
75.04,8.02,,,,,
75.041,8.02,,,,,
75.043,8.02,,,,,
75.045,8.011809,,,,,
75.047,8.01,,,,,
75.049,8.01,,,,,
75.05,8.01,,,,,
75.052,8.01,,,,,
75.054,8.01,,,,,
75.056,8.01,,,,,
75.058,8.01,,,,,
75.06,8.01,,,,,
75.061,8.01,,,,,
75.063,8.01,,,,,
75.065,8.001122,,,,,
75.067,8,,,,,
75.069,7.999054,,,,,
75.071,7.99,,,,,
75.072,7.99,,,,,
75.074,7.99,,,,,
75.076,7.985238,,,,,
75.078,7.98,,,,,
75.08,7.98,,,,,
75.081,7.98,,,,,
75.083,7.98,,,,,
75.085,7.98,,,,,
75.087,7.979238,,,,,
75.089,7.97,,,,,
75.091,7.97,,,,,
75.092,7.97,,,,,
75.094,7.97,,,,,
75.096,7.958699,,,,,
75.098,7.95,,,,,
75.1,7.95,,,,,
75.102,7.941532,,,,,
75.103,7.94,,,,,
75.105,7.94,,,,,
75.107,7.94,,,,,
75.109,7.94,,,,,
75.111,7.94,,,,,
75.112,7.94,,,,,
75.114,7.934574,,,,,
75.116,7.93,,,,,
75.118,7.93,,,,,
75.12,7.93,,,,,
75.122,7.920476,,,,,
75.123,7.92,,,,,
75.125,7.92,,,,,
75.127,7.917624,,,,,
75.129,7.91,,,,,
75.131,7.91,,,,,
75.133,7.91,,,,,
75.134,7.903666,,,,,
75.136,7.9,,,,,
75.138,7.9,,,,,
75.14,7.89067,,,,,
75.142,7.88,,,,,
75.143,7.88,,,,,
75.145,7.88,,,,,
75.147,7.87704,,,,,
75.149,7.87,,,,,
75.151,7.87,,,,,
75.153,7.87,,,,,
75.154,7.87,,,,,
75.156,7.87,,,,,
75.158,7.87,,,,,
75.16,7.86009,,,,,
75.162,7.85,,,,,
75.164,7.85,,,,,
75.165,7.847095,,,,,
75.167,7.844036,,,,,
75.169,7.85,,,,,
75.171,7.85,,,,,
75.173,7.85,,,,,
75.174,7.85,,,,,
75.176,7.85,,,,,
75.178,7.85,,,,,
75.18,7.84,,,,,
75.182,7.84,,,,,
75.184,7.84,,,,,
75.185,7.836143,,,,,
75.187,7.83,,,,,
75.189,7.83,,,,,
75.191,7.823363,,,,,
75.193,7.82,,,,,
75.195,7.82,,,,,
75.196,7.82,,,,,
75.198,7.81,,,,,
75.2,7.81,,,,,
75.202,7.81,,,,,
75.204,7.81,,,,,
75.205,7.805605,,,,,
75.207,7.8,,,,,
75.209,7.8,,,,,
75.211,7.79278,,,,,
75.213,7.79,,,,,
75.215,7.79,,,,,
75.216,7.78,,,,,
75.218,7.78,,,,,
75.22,7.78,,,,,
75.222,7.776577,,,,,
75.224,7.77,,,,,
75.226,7.77,,,,,
75.227,7.77,,,,,
75.229,7.77,,,,,
75.231,7.761667,,,,,
75.233,7.76,,,,,
75.235,7.76,,,,,
75.236,7.758879,,,,,
75.238,7.75,,,,,
75.24,7.75,,,,,
75.242,7.75,,,,,
75.244,7.75,,,,,
75.246,7.75,,,,,
75.247,7.742762,,,,,
75.249,7.74,,,,,
75.251,7.74,,,,,
75.253,7.74,,,,,
75.255,7.739058,,,,,
75.257,7.73,,,,,
75.258,7.73,,,,,
75.26,7.726028,,,,,
75.262,7.72,,,,,
75.264,7.72,,,,,
75.266,7.72,,,,,
75.267,7.712108,,,,,
75.269,7.71,,,,,
75.271,7.71,,,,,
75.273,7.709282,,,,,
75.275,7.696857,,,,,
75.277,7.68,,,,,
75.278,7.68,,,,,
75.28,7.675112,,,,,
75.282,7.67,,,,,
75.284,7.67,,,,,
75.286,7.67,,,,,
75.288,7.66157,,,,,
75.289,7.66,,,,,
75.291,7.66,,,,,
75.293,7.66,,,,,
75.295,7.66,,,,,
75.297,7.66,,,,,
75.298,7.66,,,,,
75.3,7.654594,,,,,
75.302,7.65,,,,,
75.304,7.65,,,,,
75.306,7.65,,,,,
75.308,7.64043,,,,,
75.309,7.64,,,,,
75.311,7.64,,,,,
75.313,7.64,,,,,
75.315,7.64,,,,,
75.317,7.64,,,,,
75.319,7.634798,,,,,
75.32,7.63,,,,,
75.322,7.63,,,,,
75.324,7.63,,,,,
75.326,7.63,,,,,
75.328,7.63,,,,,
75.329,7.63,,,,,
75.331,7.627803,,,,,
75.333,7.616905,,,,,
75.335,7.61,,,,,
75.337,7.61,,,,,
75.339,7.61,,,,,
75.34,7.61,,,,,
75.342,7.61,,,,,
75.344,7.61,,,,,
75.346,7.60009,,,,,
75.348,7.59,,,,,
75.35,7.59,,,,,
75.351,7.59,,,,,
75.353,7.59,,,,,
75.355,7.59,,,,,
75.357,7.584095,,,,,
75.359,7.58,,,,,
75.36,7.58,,,,,
75.362,7.58,,,,,
75.364,7.58,,,,,
75.366,7.57,,,,,
75.368,7.57,,,,,
75.37,7.57,,,,,
75.371,7.566144,,,,,
75.373,7.56,,,,,
75.375,7.56,,,,,
75.377,7.56,,,,,
75.379,7.56,,,,,
75.381,7.56,,,,,
75.382,7.56,,,,,
75.384,7.55,,,,,
75.386,7.55,,,,,
75.388,7.547572,,,,,
75.39,7.54,,,,,
75.391,7.54,,,,,
75.393,7.54,,,,,
75.395,7.533543,,,,,
75.397,7.522381,,,,,
75.399,7.52,,,,,
75.401,7.52,,,,,
75.402,7.519372,,,,,
75.404,7.51,,,,,
75.406,7.51,,,,,
75.408,7.506547,,,,,
75.41,7.5,,,,,
75.412,7.5,,,,,
75.413,7.5,,,,,
75.415,7.492584,,,,,
75.417,7.481659,,,,,
75.419,7.48,,,,,
75.421,7.48,,,,,
75.422,7.48,,,,,
75.424,7.48,,,,,
75.426,7.476771,,,,,
75.428,7.47,,,,,
75.43,7.47,,,,,
75.432,7.47,,,,,
75.433,7.47,,,,,
75.435,7.461884,,,,,
75.437,7.46,,,,,
75.439,7.46,,,,,
75.441,7.46,,,,,
75.443,7.46,,,,,
75.444,7.46,,,,,
75.446,7.456,,,,,
75.448,7.444932,,,,,
75.45,7.44,,,,,
75.452,7.44,,,,,
75.453,7.447928,,,,,
75.455,7.45,,,,,
75.457,7.45,,,,,
75.459,7.449234,,,,,
75.461,7.44,,,,,
75.463,7.44,,,,,
75.464,7.44,,,,,
75.466,7.435157,,,,,
75.468,7.43,,,,,
75.47,7.43,,,,,
75.472,7.43,,,,,
75.474,7.43,,,,,
75.475,7.43,,,,,
75.477,7.429429,,,,,
75.479,7.42,,,,,
75.481,7.42,,,,,
75.483,7.42,,,,,
75.484,7.42,,,,,
75.486,7.414238,,,,,
75.488,7.41,,,,,
75.49,7.41,,,,,
75.492,7.418756,,,,,
75.494,7.410448,,,,,
75.495,7.41,,,,,
75.497,7.408378,,,,,
75.499,7.397579,,,,,
75.501,7.39,,,,,
75.503,7.39,,,,,
75.505,7.39,,,,,
75.506,7.383469,,,,,
75.508,7.38,,,,,
75.51,7.38,,,,,
75.512,7.38,,,,,
75.514,7.38,,,,,
75.515,7.38,,,,,
75.517,7.38,,,,,
75.519,7.38,,,,,
75.521,7.38,,,,,
75.523,7.38,,,,,
75.525,7.373677,,,,,
75.526,7.37,,,,,
75.528,7.37,,,,,
75.53,7.360856,,,,,
75.532,7.35009,,,,,
75.534,7.35,,,,,
75.536,7.35,,,,,
75.537,7.346682,,,,,
75.539,7.34,,,,,
75.541,7.34,,,,,
75.543,7.333901,,,,,
75.545,7.33,,,,,
75.546,7.33,,,,,
75.548,7.33,,,,,
75.55,7.33,,,,,
75.552,7.33,,,,,
75.554,7.33,,,,,
75.556,7.33,,,,,
75.557,7.326189,,,,,
75.559,7.32,,,,,
75.561,7.32,,,,,
75.563,7.32,,,,,
75.565,7.32,,,,,
75.567,7.32,,,,,
75.568,7.31,,,,,
75.57,7.31,,,,,
75.572,7.31,,,,,
75.574,7.31,,,,,
75.576,7.31,,,,,
75.577,7.31,,,,,
75.579,7.31,,,,,
75.581,7.303143,,,,,
75.583,7.292207,,,,,
75.585,7.29,,,,,
75.587,7.29,,,,,
75.588,7.28,,,,,
75.59,7.28,,,,,
75.592,7.28,,,,,
75.594,7.276592,,,,,
75.596,7.27,,,,,
75.598,7.27,,,,,
75.599,7.27,,,,,
75.601,7.27,,,,,
75.603,7.27,,,,,
75.605,7.27,,,,,
75.607,7.28,,,,,
75.608,7.28,,,,,
75.61,7.28,,,,,
75.612,7.283397,,,,,
75.614,7.285426,,,,,
75.616,7.28,,,,,
75.618,7.28,,,,,
75.619,7.28,,,,,
75.621,7.28,,,,,
75.623,7.28,,,,,
75.625,7.28,,,,,
75.627,7.279,,,,,
75.629,7.27,,,,,
75.63,7.27,,,,,
75.632,7.26565,,,,,
75.634,7.26,,,,,
75.636,7.26,,,,,
75.638,7.26,,,,,
75.639,7.26,,,,,
75.641,7.26,,,,,
75.643,7.26,,,,,
75.645,7.26,,,,,
75.647,7.26,,,,,
75.649,7.26,,,,,
75.65,7.26,,,,,
75.652,7.255112,,,,,
75.654,7.25,,,,,
75.656,7.25,,,,,
75.658,7.242332,,,,,
75.66,7.24,,,,,
75.661,7.24,,,,,
75.663,7.238924,,,,,
75.665,7.23,,,,,
75.667,7.23,,,,,
75.669,7.23,,,,,
75.67,7.225336,,,,,
75.672,7.214286,,,,,
75.674,7.21,,,,,
75.676,7.21,,,,,
75.678,7.201238,,,,,
75.68,7.190448,,,,,
75.681,7.19,,,,,
75.683,7.188341,,,,,
75.685,7.18,,,,,
75.687,7.18,,,,,
75.689,7.17556,,,,,
75.691,7.17,,,,,
75.692,7.163453,,,,,
75.694,7.16,,,,,
75.696,7.168524,,,,,
75.698,7.17,,,,,
75.7,7.17,,,,,
75.701,7.168565,,,,,
75.703,7.157714,,,,,
75.705,7.15,,,,,
75.707,7.15,,,,,
75.709,7.144714,,,,,
75.711,7.14,,,,,
75.712,7.14,,,,,
75.714,7.14,,,,,
75.716,7.130852,,,,,
75.718,7.13,,,,,
75.72,7.13,,,,,
75.722,7.127905,,,,,
75.723,7.116682,,,,,
75.725,7.11,,,,,
75.727,7.11,,,,,
75.729,7.11,,,,,
75.731,7.11,,,,,
75.732,7.11,,,,,
75.734,7.11,,,,,
75.736,7.11,,,,,
75.738,7.11,,,,,
75.74,7.108143,,,,,
75.742,7.1,,,,,
75.743,7.1,,,,,
75.745,7.1,,,,,
75.747,7.094081,,,,,
75.749,7.082952,,,,,
75.751,7.08,,,,,
75.753,7.08,,,,,
75.754,7.07,,,,,
75.756,7.07,,,,,
75.758,7.07,,,,,
75.76,7.06417,,,,,
75.762,7.05,,,,,
75.763,7.05,,,,,
75.765,7.05,,,,,
75.767,7.043158,,,,,
75.769,7.047803,,,,,
75.771,7.05,,,,,
75.773,7.04019,,,,,
75.774,7.03,,,,,
75.776,7.03,,,,,
75.778,7.03,,,,,
75.78,7.03,,,,,
75.782,7.03,,,,,
75.784,7.03,,,,,
75.785,7.03,,,,,
75.787,7.03,,,,,
75.789,7.03,,,,,
75.791,7.03,,,,,
75.793,7.02,,,,,
75.794,7.02,,,,,
75.796,7.02,,,,,
75.798,7.023428,,,,,
75.8,7.025471,,,,,
75.802,7.02,,,,,
75.804,7.02,,,,,
75.805,7.012613,,,,,
75.807,7.01,,,,,
75.809,7.01,,,,,
75.811,7.01,,,,,
75.813,7.008475,,,,,
75.815,7,,,,,
75.816,6.996809,,,,,
75.818,6.994305,,,,,
75.82,7,,,,,
75.822,7,,,,,
75.824,7,,,,,
75.825,6.983238,,,,,
75.827,6.98,,,,,
75.829,6.98,,,,,
75.831,6.97,,,,,
75.833,6.97,,,,,
75.835,6.97,,,,,
75.836,6.961749,,,,,
75.838,6.95,,,,,
75.84,6.95,,,,,
75.842,6.95,,,,,
75.844,6.941818,,,,,
75.846,6.94,,,,,
75.847,6.94,,,,,
75.849,6.938919,,,,,
75.851,6.93,,,,,
75.853,6.93,,,,,
75.855,6.93,,,,,
75.856,6.93,,,,,
75.858,6.93,,,,,
75.86,6.93,,,,,
75.862,6.922048,,,,,
75.864,6.92,,,,,
75.866,6.92,,,,,
75.867,6.92,,,,,
75.869,6.92,,,,,
75.871,6.92,,,,,
75.873,6.92,,,,,
75.875,6.915238,,,,,
75.877,6.915785,,,,,
75.878,6.92,,,,,
75.88,6.92,,,,,
75.882,6.92,,,,,
75.884,6.92,,,,,
75.886,6.92,,,,,
75.887,6.92,,,,,
75.889,6.91722,,,,,
75.891,6.91,,,,,
75.893,6.91,,,,,
75.895,6.904439,,,,,
75.897,6.9,,,,,
75.898,6.9,,,,,
75.9,6.9,,,,,
75.902,6.9,,,,,
75.904,6.9,,,,,
75.906,6.898715,,,,,
75.908,6.89,,,,,
75.909,6.886726,,,,,
75.911,6.88,,,,,
75.913,6.88,,,,,
75.915,6.873901,,,,,
75.917,6.87,,,,,
75.918,6.87,,,,,
75.92,6.87,,,,,
75.922,6.86,,,,,
75.924,6.86,,,,,
75.926,6.857658,,,,,
75.928,6.85,,,,,
75.929,6.85,,,,,
75.931,6.85,,,,,
75.933,6.844126,,,,,
75.935,6.84,,,,,
75.937,6.84,,,,,
75.938,6.84,,,,,
75.94,6.84,,,,,
75.942,6.84,,,,,
75.944,6.837848,,,,,
75.946,6.83,,,,,
75.948,6.83,,,,,
75.949,6.83,,,,,
75.951,6.83,,,,,
75.953,6.83,,,,,
75.955,6.83,,,,,
75.957,6.83,,,,,
75.959,6.820135,,,,,
75.96,6.82,,,,,
75.962,6.82,,,,,
75.964,6.82,,,,,
75.966,6.815964,,,,,
75.968,6.81,,,,,
75.969,6.81,,,,,
75.971,6.81,,,,,
75.973,6.802433,,,,,
75.975,6.8,,,,,
75.977,6.8,,,,,
75.979,6.8,,,,,
75.98,6.8,,,,,
75.982,6.797381,,,,,
75.984,6.786189,,,,,
75.986,6.775471,,,,,
75.988,6.77,,,,,
75.99,6.77,,,,,
75.991,6.762646,,,,,
75.993,6.76,,,,,
75.995,6.76,,,,,
75.997,6.76,,,,,
75.999,6.76,,,,,
76,6.76,,,,,
76.002,6.756397,,,,,
76.004,6.75,,,,,
76.006,6.75,,,,,
76.008,6.75,,,,,
76.01,6.74287,,,,,
76.011,6.748421,,,,,
76.013,6.75,,,,,
76.015,6.75,,,,,
76.017,6.7487,,,,,
76.019,6.74,,,,,
76.021,6.74,,,,,
76.022,6.74,,,,,
76.024,6.74,,,,,
76.026,6.74,,,,,
76.028,6.74,,,,,
76.03,6.74,,,,,
76.031,6.74,,,,,
76.033,6.739685,,,,,
76.035,6.73,,,,,
76.037,6.73,,,,,
76.039,6.73,,,,,
76.041,6.73,,,,,
76.042,6.73,,,,,
76.044,6.73,,,,,
76.046,6.73,,,,,
76.048,6.721973,,,,,
76.05,6.72,,,,,
76.052,6.72,,,,,
76.053,6.72,,,,,
76.055,6.72,,,,,
76.057,6.72,,,,,
76.059,6.72,,,,,
76.061,6.714977,,,,,
76.062,6.71,,,,,
76.064,6.71,,,,,
76.066,6.71,,,,,
76.068,6.71,,,,,
76.07,6.71,,,,,
76.072,6.71,,,,,
76.073,6.711524,,,,,
76.075,6.72,,,,,
76.077,6.72,,,,,
76.079,6.715502,,,,,
76.081,6.715605,,,,,
76.083,6.72,,,,,
76.084,6.72,,,,,
76.086,6.72,,,,,
76.088,6.710287,,,,,
76.09,6.71,,,,,
76.092,6.71,,,,,
76.093,6.71,,,,,
76.095,6.71,,,,,
76.097,6.71,,,,,
76.099,6.71,,,,,
76.101,6.703524,,,,,
76.103,6.7,,,,,
76.104,6.7,,,,,
76.106,6.7,,,,,
76.108,6.7,,,,,
76.11,6.7,,,,,
76.112,6.7,,,,,
76.114,6.7,,,,,
76.115,6.7,,,,,
76.117,6.694843,,,,,
76.119,6.683732,,,,,
76.121,6.68,,,,,
76.123,6.68,,,,,
76.124,6.670762,,,,,
76.126,6.67,,,,,
76.128,6.67,,,,,
76.13,6.67,,,,,
76.132,6.666953,,,,,
76.134,6.66,,,,,
76.135,6.66,,,,,
76.137,6.66,,,,,
76.139,6.66,,,,,
76.141,6.66,,,,,
76.143,6.66,,,,,
76.145,6.650135,,,,,
76.146,6.65,,,,,
76.148,6.65,,,,,
76.15,6.65,,,,,
76.152,6.65,,,,,
76.154,6.65,,,,,
76.155,6.65,,,,,
76.157,6.643184,,,,,
76.159,6.64,,,,,
76.161,6.64,,,,,
76.163,6.64,,,,,
76.165,6.64,,,,,
76.166,6.64,,,,,
76.168,6.64,,,,,
76.17,6.64,,,,,
76.172,6.64,,,,,
76.174,6.64,,,,,
76.176,6.64,,,,,
76.177,6.632191,,,,,
76.179,6.63,,,,,
76.181,6.63,,,,,
76.183,6.62,,,,,
76.185,6.62,,,,,
76.186,6.62,,,,,
76.188,6.616413,,,,,
76.19,6.61,,,,,
76.192,6.61,,,,,
76.194,6.61,,,,,
76.196,6.61,,,,,
76.197,6.61,,,,,
76.199,6.61,,,,,
76.201,6.609459,,,,,
76.203,6.6,,,,,
76.205,6.6,,,,,
76.207,6.6,,,,,
76.208,6.6,,,,,
76.21,6.6,,,,,
76.212,6.6,,,,,
76.214,6.6,,,,,
76.216,6.6,,,,,
76.217,6.6,,,,,
76.219,6.6,,,,,
76.221,6.598857,,,,,
76.223,6.59,,,,,
76.225,6.59,,,,,
76.227,6.58581,,,,,
76.228,6.585247,,,,,
76.23,6.59,,,,,
76.232,6.59,,,,,
76.234,6.59,,,,,
76.236,6.59,,,,,
76.238,6.59,,,,,
76.239,6.589091,,,,,
76.241,6.58,,,,,
76.243,6.58,,,,,
76.245,6.58,,,,,
76.247,6.58,,,,,
76.248,6.58,,,,,
76.25,6.58,,,,,
76.252,6.587848,,,,,
76.254,6.580904,,,,,
76.256,6.58,,,,,
76.258,6.58,,,,,
76.259,6.58,,,,,
76.261,6.58,,,,,
76.263,6.58,,,,,
76.265,6.575157,,,,,
76.267,6.57,,,,,
76.269,6.57,,,,,
76.27,6.57,,,,,
76.272,6.57,,,,,
76.274,6.560269,,,,,
76.276,6.56,,,,,
76.278,6.56,,,,,
76.279,6.56,,,,,
76.281,6.56,,,,,
76.283,6.56,,,,,
76.285,6.56,,,,,
76.287,6.56,,,,,
76.289,6.56,,,,,
76.29,6.56,,,,,
76.292,6.550493,,,,,
76.294,6.54,,,,,
76.296,6.54,,,,,
76.298,6.54,,,,,
76.3,6.54,,,,,
76.301,6.54,,,,,
76.303,6.54,,,,,
76.305,6.54,,,,,
76.307,6.54,,,,,
76.309,6.54,,,,,
76.31,6.54,,,,,
76.312,6.53,,,,,
76.314,6.53,,,,,
76.316,6.532108,,,,,
76.318,6.54,,,,,
76.32,6.54,,,,,
76.321,6.54,,,,,
76.323,6.54,,,,,
76.325,6.54,,,,,
76.327,6.54,,,,,
76.329,6.54,,,,,
76.331,6.54,,,,,
76.332,6.54,,,,,
76.334,6.54,,,,,
76.336,6.54,,,,,
76.338,6.54,,,,,
76.34,6.54,,,,,
76.341,6.54,,,,,
76.343,6.54,,,,,
76.345,6.54,,,,,
76.347,6.54,,,,,
76.349,6.530361,,,,,
76.351,6.52,,,,,
76.352,6.52,,,,,
76.354,6.52,,,,,
76.356,6.516189,,,,,
76.358,6.51,,,,,
76.36,6.51,,,,,
76.362,6.51,,,,,
76.363,6.51,,,,,
76.365,6.51,,,,,
76.367,6.51,,,,,
76.369,6.51,,,,,
76.371,6.51,,,,,
76.372,6.51,,,,,
76.374,6.506413,,,,,
76.376,6.5,,,,,
76.378,6.5,,,,,
76.38,6.5,,,,,
76.382,6.5,,,,,
76.383,6.5,,,,,
76.385,6.5,,,,,
76.387,6.49,,,,,
76.389,6.49,,,,,
76.391,6.49,,,,,
76.393,6.486637,,,,,
76.394,6.475646,,,,,
76.396,6.47,,,,,
76.398,6.47,,,,,
76.4,6.47,,,,,
76.402,6.47,,,,,
76.403,6.47,,,,,
76.405,6.469641,,,,,
76.407,6.46,,,,,
76.409,6.46,,,,,
76.411,6.46,,,,,
76.413,6.455857,,,,,
76.414,6.45,,,,,
76.416,6.45,,,,,
76.418,6.45,,,,,
76.42,6.45,,,,,
76.422,6.440667,,,,,
76.424,6.44,,,,,
76.425,6.439048,,,,,
76.427,6.43,,,,,
76.429,6.43,,,,,
76.431,6.425721,,,,,
76.433,6.42,,,,,
76.434,6.42,,,,,
76.436,6.42,,,,,
76.438,6.42,,,,,
76.44,6.42,,,,,
76.442,6.42,,,,,
76.444,6.418745,,,,,
76.445,6.408027,,,,,
76.447,6.4,,,,,
76.449,6.4,,,,,
76.451,6.395202,,,,,
76.453,6.39,,,,,
76.455,6.39,,,,,
76.456,6.39,,,,,
76.458,6.398905,,,,,
76.46,6.390314,,,,,
76.462,6.39,,,,,
76.464,6.39,,,,,
76.465,6.39,,,,,
76.467,6.39,,,,,
76.469,6.385426,,,,,
76.471,6.38,,,,,
76.473,6.38,,,,,
76.475,6.38,,,,,
76.476,6.371333,,,,,
76.478,6.360496,,,,,
76.48,6.36,,,,,
76.482,6.35843,,,,,
76.484,6.347524,,,,,
76.486,6.34,,,,,
76.487,6.34,,,,,
76.489,6.34,,,,,
76.491,6.346457,,,,,
76.493,6.35,,,,,
76.495,6.35,,,,,
76.496,6.340718,,,,,
76.498,6.34,,,,,
76.5,6.341352,,,,,
76.502,6.35,,,,,
76.504,6.346547,,,,,
76.506,6.34,,,,,
76.507,6.34,,,,,
76.509,6.346278,,,,,
